BBB Time,Mag Vals,Lamor
00:21:39.275,64947.731,337
00:21:39.375,66596.164,349
00:21:39.474,67523.227,337
00:21:39.574,65835.789,339
00:21:39.673,67515.579,325
00:21:39.773,66346.139,349
00:21:39.872,67485.673,354
00:21:39.972,65740.151,315
00:21:40.071,67004.298,322
00:21:40.171,66616.591,317
00:21:40.270,67366.211,342
00:21:40.370,66315.118,352
00:21:40.470,67501.46,327
00:21:40.569,66505.449,339
00:21:40.669,67198.511,332
00:21:40.768,66485.711,317
00:21:40.868,65988.199,330
00:21:40.967,66255.933,334
00:21:41.067,67357.301,361
00:21:41.166,66528.046,317
00:21:41.266,67355.93,349
00:21:41.365,64782.034,339
00:21:41.465,67266.654,337
00:21:41.564,66688.89,310
00:21:41.664,67418.027,317
00:21:41.763,65992.698,337
00:21:41.863,67898.486,332
00:21:41.962,66559.065,310
00:21:42.062,67428.844,327
00:21:42.161,66638.195,339
00:21:42.261,67533.237,327
00:21:42.360,66668.737,369
00:21:42.460,67407.654,339
00:21:42.559,66329.709,339
00:21:42.659,67685.982,354
00:21:42.758,66162.821,344
00:21:42.858,67476.742,334
00:21:42.957,66436.703,354
00:21:43.057,67626.904,364
00:21:43.156,64633.276,330
00:21:43.256,63978.37,332
00:21:43.355,65980.221,317
00:21:43.455,67499.395,369
00:21:43.554,66366.747,339
00:21:43.654,67414.377,325
00:21:43.753,66298.178,315
00:21:43.853,67402.395,332
00:21:43.952,66484.238,374
00:21:44.052,66569.445,354
00:21:44.151,66127.248,349
00:21:44.251,65826.857,347
00:21:44.350,66370.933,344
00:21:44.450,67639.163,330
00:21:44.549,65986.564,337
00:21:44.649,67558.106,327
00:21:44.748,66651.823,325
00:21:44.848,67672.608,356
00:21:44.947,66158.946,354
00:21:45.047,64110.723,371
00:21:45.146,66366.057,361
00:21:45.246,67717.301,310
00:21:45.345,66487.487,366
00:21:45.445,67422.548,366
00:21:45.544,66474.758,342
00:21:45.644,67438.15,315
00:21:45.743,66384.107,337
00:21:45.843,67449.98,356
00:21:45.942,66239.801,337
00:21:46.041,67607.369,354
00:21:46.141,66588.791,325
00:21:46.240,67658.635,361
00:21:46.340,66716.756,332
00:21:46.439,67395.551,332
00:21:46.539,66213.986,347
00:21:46.638,67560.629,327
00:21:46.738,66327.601,330
00:21:46.837,65992.102,337
00:21:46.936,65327.982,330
00:21:47.036,65510.458,315
00:21:47.135,66100.13,337
00:21:47.235,67215.965,332
00:21:47.334,66390.544,352
00:21:47.434,67842.339,317
00:21:47.533,66204.812,344
00:21:47.633,67658.329,332
00:21:47.732,63821.363,330
00:21:47.832,65363.013,315
00:21:47.931,64542.31,356
00:21:48.031,63527.943,315
00:21:48.130,62940.733,369
00:21:48.229,65834.985,349
00:21:48.329,64646.229,327
00:21:48.428,65196.379,337
00:21:48.528,63759.781,337
00:21:48.627,65197.41,330
00:21:48.727,66385.068,317
00:21:48.826,67441.375,344
00:21:48.925,66354.744,337
00:21:49.025,67341.791,315
00:21:49.124,65026.031,305
00:21:49.224,64241.076,337
00:21:49.323,64606.008,325
00:21:49.423,65837.963,347
00:21:49.522,66251.834,337
00:21:49.622,66005.408,325
00:21:49.721,66427.943,344
00:21:49.821,67346.655,334
00:21:49.920,66350.917,349
00:21:50.020,67308.493,361
00:21:50.119,65731.933,334
00:21:50.218,64407.185,315
00:21:50.318,66686.52,364
00:21:50.417,67673.172,349
00:21:50.517,66541.825,339
00:21:50.616,67340.969,342
00:21:50.716,65110.631,327
00:21:50.815,65152.767,352
00:21:50.915,64591.195,327
00:21:51.014,66042.207,317
00:21:51.114,66376.913,337
00:21:51.213,67265.65,339
00:21:51.313,65410.135,339
00:21:51.412,64459.475,330
00:21:51.512,66357.692,327
00:21:51.611,67354.164,354
00:21:51.711,66225.479,325
00:21:51.810,67297.578,327
00:21:51.910,66207.192,371
00:21:52.009,67595.661,327
00:21:52.108,66514.385,332
00:21:52.208,67217.729,352
00:21:52.307,65196.173,317
00:21:52.407,64176.945,376
00:21:52.506,66329.859,347
00:21:52.606,66321.134,332
00:21:52.705,65059.001,332
00:21:52.805,64176.452,342
00:21:52.904,66041.917,332
00:21:53.004,67456.825,330
00:21:53.103,66310.571,349
00:21:53.203,67559.237,347
00:21:53.302,66288.165,322
00:21:53.402,67470.629,322
00:21:53.501,66544.353,352
00:21:53.601,67519.739,317
00:21:53.700,65620.139,315
00:21:53.800,63664.412,322
00:21:53.899,63038.153,327
00:21:53.999,64077.031,320
00:21:54.098,64418.414,334
00:21:54.198,67417.174,337
00:21:54.297,65633.837,334
00:21:54.397,66277.469,317
00:21:54.496,66201.176,315
00:21:54.596,67548.371,327
00:21:54.695,65151.971,344
00:21:54.795,66511.588,352
00:21:54.894,66654.923,371
00:21:54.994,67479.661,332
00:21:55.093,66236.913,310
00:21:55.193,67529.768,332
00:21:55.292,66309.791,376
00:21:55.392,67435.353,313
00:21:55.491,65009.733,315
00:21:55.591,66868.037,339
00:21:55.690,66041.767,320
00:21:55.790,67418.905,325
00:21:55.890,66243.032,317
00:21:55.989,67404.125,369
00:21:56.089,66268.055,320
00:21:56.188,67360.794,330
00:21:56.288,65880.539,364
00:21:56.387,66560.69,366
00:21:56.487,66029.021,337
00:21:56.587,67654.662,327
00:21:56.686,66396.658,352
00:21:56.786,67705.317,349
00:21:56.885,66683.777,356
00:21:56.985,67507.634,344
00:21:57.084,65876.371,325
00:21:57.184,67450.925,330
00:21:57.283,66603.052,352
00:21:57.383,67746.191,332
00:21:57.483,66690.392,334
00:21:57.582,67445.544,339
00:21:57.682,66917.975,325
00:21:57.781,67702.03,295
